
"lakeid","sampledate","depth","chlor"
"TR","2002-06-19",5.00,1.6
"TR","2002-06-19",8.00,4.7
"TR","2002-06-19",10.00,5.9
"TR","2002-06-19",10.00,6.2
"TR","2002-06-19",15.00,4.0
"TR","2002-06-19",20.00,2.7
"TR","2002-06-19",27.00,2.7
"TR","2002-06-19",32.00,13.2
"TR","2002-07-02",0.00,1.2
"TR","2002-07-02",3.00,1.6
"TR","2002-07-02",5.00,1.4
"TR","2002-07-02",8.00,2.6
"TR","2002-07-02",8.00,3.4
"TR","2002-07-02",10.00,4.4
"TR","2002-07-02",15.00,5.4
"TR","2002-07-02",20.00,2.6
"TR","2002-07-02",27.00,1.6
"TR","2002-07-02",32.00,2.5
"TR","2002-07-15",0.00,0.7
"TR","2002-07-15",3.00,0.9
"TR","2002-07-15",5.00,0.8
"TR","2002-07-15",8.00,2.7
"TR","2002-07-15",10.00,2.5
"TR","2002-07-15",15.00,4.5
"TR","2002-07-15",20.00,0.8
"TR","2002-07-15",20.00,1.3
"TR","2002-07-15",27.00,1.2
"TR","2002-07-15",32.00,-0.1
"TR","2002-07-29",0.00,1.3
"TR","2002-07-29",3.00,1.8
"TR","2002-07-29",5.00,0.9
"TR","2002-07-29",5.00,0.9
"TR","2002-07-29",8.00,2.2
"TR","2002-07-29",10.00,4.9
"TR","2002-07-29",15.00,2.5
"TR","2002-07-29",20.00,1.2
"TR","2002-07-29",27.00,0.2
"TR","2002-07-29",32.00,307.0
"TR","2002-08-13",0.00,4.5
"TR","2002-08-13",0.00,1.4
"TR","2002-08-13",3.00,3.5
"TR","2002-08-13",5.00,3.8
"TR","2002-08-13",8.00,5.4
"TR","2002-08-13",10.00,5.8
"TR","2002-08-13",15.00,3.8
"TR","2002-08-13",20.00,2.2
"TR","2002-08-13",27.00,1.3
"TR","2002-08-13",32.00,0.8
"TR","2002-08-26",0.00,1.8
"TR","2002-08-26",3.00,2.2
"TR","2002-08-26",5.00,2.3
"TR","2002-08-26",8.00,3.0
"TR","2002-08-26",10.00,4.7
"TR","2002-08-26",15.00,2.8
"TR","2002-08-26",15.00,4.6
"TR","2002-08-26",20.00,1.3
"TR","2002-08-26",27.00,0.7
"TR","2002-08-26",32.00,0.8
"TR","2002-09-11",0.00,3.3
"TR","2002-09-11",0.00,3.6
"TR","2002-09-11",3.00,11.8
"TR","2002-09-11",5.00,3.7
"TR","2002-09-11",8.00,4.1
"TR","2002-09-11",10.00,4.6
"TR","2002-09-11",15.00,3.4
"TR","2002-09-11",20.00,1.3
"TR","2002-09-11",27.00,0.8
"TR","2002-09-11",32.00,1.2
"TR","2002-09-25",0.00,4.2
"TR","2002-09-25",3.00,3.9
"TR","2002-09-25",5.00,4.7
"TR","2002-09-25",8.00,5.1
"TR","2002-09-25",10.00,5.2
"TR","2002-09-25",15.00,3.3
"TR","2002-09-25",20.00,1.9
"TR","2002-09-25",27.00,0.8
"TR","2002-09-25",32.00,0.6
"TR","2002-09-25",32.00,1.1
"TR","2002-10-08",0.00,4.4
"TR","2002-10-08",2.00,5.4
"TR","2002-10-08",5.00,6.1
"TR","2002-10-08",8.00,5.4
"TR","2002-10-08",10.00,4.4
"TR","2002-10-08",15.00,1.7
"TR","2002-10-08",20.00,1.4
"TR","2002-10-08",27.00,0.3
"TR","2002-10-08",27.00,-0.1
"TR","2002-10-08",32.00,1.3
"TR","2002-10-23",0.00,4.6
"TR","2002-10-23",3.00,4.3
"TR","2002-10-23",5.00,4.2
"TR","2002-10-23",8.00,4.4
"TR","2002-10-23",10.00,4.5
"TR","2002-10-23",15.00,4.3
"TR","2002-10-23",20.00,4.0
"TR","2002-10-23",27.00,0.5
"TR","2002-10-23",32.00,0.4
"TR","2002-10-23",32.00,0.5
"TR","2002-11-06",0.00,4.1
"TR","2002-11-06",3.00,3.6
"TR","2002-11-06",5.00,3.9
"TR","2002-11-06",8.00,3.8
"TR","2002-11-06",10.00,3.6
"TR","2002-11-06",15.00,3.9
"TR","2002-11-06",20.00,3.6
"TR","2002-11-06",20.00,3.6
"TR","2002-11-06",27.00,3.7
"TR","2002-11-06",32.00,4.5
"TR","2003-01-16",0.00,1.4
"TR","2003-01-16",3.00,4.3
"TR","2003-01-16",5.00,4.6
"TR","2003-01-16",8.00,4.0
"TR","2003-01-16",10.00,4.2
"TR","2003-01-16",10.00,3.7
"TR","2003-01-16",15.00,4.7
"TR","2003-01-16",20.00,3.2
"TR","2003-01-16",23.00,3.1
"TR","2003-01-16",26.00,3.0
"TR","2003-01-16",32.00,2.7
"TR","2003-03-11",0.00,0.8
"TR","2003-03-11",3.00,2.4
"TR","2003-03-11",5.00,2.2
"TR","2003-03-11",8.00,1.7
"TR","2003-03-11",10.00,1.8
"TR","2003-03-11",15.00,0.7
"TR","2003-03-11",20.00,0.5
"TR","2003-03-11",27.00,0.4
"TR","2003-03-11",32.00,1.1
"TR","2003-03-11",32.00,1.0
"TR","2003-04-03",0.00,6.9
"TR","2003-04-03",5.00,1.9
"TR","2003-04-03",8.00,1.4
"TR","2003-04-03",10.00,0.8
"TR","2003-04-03",10.00,1.6
"TR","2003-04-03",15.00,1.2
"TR","2003-04-03",20.00,0.9
"TR","2003-04-03",27.00,1.6
"TR","2003-04-03",32.00,1.0
"TR","2003-05-01",0.00,5.4
"TR","2003-05-01",3.00,5.2
"TR","2003-05-01",5.00,4.6
"TR","2003-05-01",8.00,4.5
"TR","2003-05-01",10.00,4.9
"TR","2003-05-01",15.00,3.7
"TR","2003-05-01",20.00,4.8
"TR","2003-05-01",27.00,4.2
"TR","2003-05-01",32.00,4.4
"TR","2003-05-01",32.00,1.0
"TR","2003-05-13",0.00,4.2
"TR","2003-05-13",3.00,8.0
"TR","2003-05-13",5.00,5.7
"TR","2003-05-13",8.00,7.2
"TR","2003-05-13",10.00,6.0
"TR","2003-05-13",15.00,5.9
"TR","2003-05-13",15.00,5.9
"TR","2003-05-13",20.00,4.9
"TR","2003-05-13",27.00,5.4
"TR","2003-05-13",32.00,8.2
"TR","2003-05-29",0.00,1.9
"TR","2003-05-29",3.00,2.5
"TR","2003-05-29",5.00,1.2
"TR","2003-05-29",8.00,6.8
"TR","2003-05-29",10.00,10.1
"TR","2003-05-29",15.00,5.9
"TR","2003-05-29",20.00,3.1
"TR","2003-05-29",27.00,1.6
"TR","2003-05-29",32.00,7.0
"TR","2003-05-29",32.00,3.9
"TR","2003-06-10",0.00,2.2
"TR","2003-06-10",3.00,2.2
"TR","2003-06-10",5.00,2.7
"TR","2003-06-10",8.00,5.7
"TR","2003-06-10",8.00,5.6
"TR","2003-06-10",10.00,7.0
"TR","2003-06-10",15.00,3.1
"TR","2003-06-10",20.00,2.6
"TR","2003-06-10",27.00,1.7
"TR","2003-06-10",31.00,2.2
"TR","2003-06-24",0.00,1.0
"TR","2003-06-24",3.00,2.4
"TR","2003-06-24",3.00,2.6
"TR","2003-06-24",5.00,3.1
"TR","2003-06-24",8.00,4.9
"TR","2003-06-24",10.00,7.8
"TR","2003-06-24",15.00,6.7
"TR","2003-06-24",20.00,2.1
"TR","2003-06-24",27.00,1.0
"TR","2003-06-24",32.00,10.5
"TR","2003-07-08",0.00,1.4
"TR","2003-07-08",3.00,0.3
"TR","2003-07-08",5.00,1.3
"TR","2003-07-08",8.00,2.4
"TR","2003-07-08",10.00,5.5
"TR","2003-07-08",15.00,6.8
"TR","2003-07-08",20.00,1.2
"TR","2003-07-08",20.00,1.5
"TR","2003-07-08",27.00,0.2
"TR","2003-07-08",31.00,2.0
"TR","2003-07-22",0.00,1.5
"TR","2003-07-22",0.00,1.3
"TR","2003-07-22",3.00,1.8
"TR","2003-07-22",5.00,1.7
"TR","2003-07-22",8.00,2.7
"TR","2003-07-22",10.00,5.2
"TR","2003-07-22",15.00,5.2
"TR","2003-07-22",20.00,1.8
"TR","2003-07-22",27.00,0.4
"TR","2003-07-22",32.00,-0.6
"TR","2003-08-05",0.00,1.6
"TR","2003-08-05",3.00,1.1
"TR","2003-08-05",5.00,1.2
"TR","2003-08-05",5.00,7.0
"TR","2003-08-05",8.00,3.3
"TR","2003-08-05",10.00,3.7
"TR","2003-08-05",15.00,7.6
"TR","2003-08-05",20.00,0.9
"TR","2003-08-05",27.00,2.8
"TR","2003-08-05",31.00,11.4
"TR","2003-08-19",0.00,2.7
"TR","2003-08-19",3.00,2.1
"TR","2003-08-19",5.00,2.8
"TR","2003-08-19",8.00,5.5
"TR","2003-08-19",10.00,1.1
"TR","2003-08-19",10.00,-8.8
"TR","2003-08-19",15.00,6.0
"TR","2003-08-19",20.00,1.8
"TR","2003-08-19",27.00,1.7
"TR","2003-08-19",32.00,1.9
"TR","2003-09-05",0.00,4.0
"TR","2003-09-05",3.00,2.4
"TR","2003-09-05",5.00,2.7
"TR","2003-09-05",8.00,2.7
"TR","2003-09-05",10.00,5.0
"TR","2003-09-05",10.00,7.9
"TR","2003-09-05",15.00,6.5
"TR","2003-09-05",20.00,1.7
"TR","2003-09-05",27.00,0.6
"TR","2003-09-05",31.00,4.9
"TR","2003-09-22",0.00,4.0
"TR","2003-09-22",0.00,4.1
"TR","2003-09-22",3.00,5.1
"TR","2003-09-22",5.00,3.5
"TR","2003-09-22",8.00,3.7
"TR","2003-09-22",10.00,4.0
"TR","2003-09-22",15.00,9.0
"TR","2003-09-22",20.00,2.0
"TR","2003-09-22",27.00,0.4
"TR","2003-09-22",31.00,0.4
"TR","2003-09-30",0.00,0.4
"TR","2003-09-30",3.00,4.2
"TR","2003-09-30",5.00,4.1
"TR","2003-09-30",8.00,3.9
"TR","2003-09-30",10.00,3.0
"TR","2003-09-30",15.00,0.9
"TR","2003-09-30",20.00,-0.6
"TR","2003-09-30",27.00,-1.9
"TR","2003-09-30",27.00,-4.1
"TR","2003-09-30",29.00,-3.2
"TR","2003-10-15",0.00,3.1
"TR","2003-10-15",0.00,3.6
"TR","2003-10-15",3.00,2.9
"TR","2003-10-15",5.00,3.2
"TR","2003-10-15",8.00,3.6
"TR","2003-10-15",10.00,3.3
"TR","2003-10-15",15.00,3.1
"TR","2003-10-15",20.00,1.6
"TR","2003-10-15",27.00,0.8
"TR","2003-10-15",31.00,0.6
"TR","2003-10-27",0.00,3.6
"TR","2003-10-27",3.00,4.1
"TR","2003-10-27",3.00,3.7
"TR","2003-10-27",5.00,3.5
"TR","2003-10-27",8.00,3.7
"TR","2003-10-27",10.00,4.0
"TR","2003-10-27",15.00,3.5
"TR","2003-10-27",20.00,1.1
"TR","2003-10-27",27.00,0.6
"TR","2003-10-27",31.00,0.6
"TR","2003-11-21",0.00,4.0
"TR","2003-11-21",0.00,4.2
"TR","2003-11-21",3.00,3.7
"TR","2003-11-21",5.00,3.5
"TR","2003-11-21",8.00,3.9
"TR","2003-11-21",10.00,3.8
"TR","2003-11-21",15.00,3.8
"TR","2003-11-21",20.00,4.0
"TR","2003-11-21",27.00,4.1
"TR","2003-11-21",31.00,4.0
"TR","2004-01-27",0.00,2.3
"TR","2004-01-27",3.00,2.9
"TR","2004-01-27",5.00,2.6
"TR","2004-01-27",8.00,1.3
"TR","2004-01-27",10.00,0.9
"TR","2004-01-27",10.00,1.2
"TR","2004-01-27",15.00,1.2
"TR","2004-01-27",20.00,1.0
"TR","2004-01-27",27.00,1.4
"TR","2004-01-27",32.00,2.5
"TR","2004-02-16",0.00,0.7
"TR","2004-02-16",3.00,0.6
"TR","2004-02-16",5.00,0.8
"TR","2004-02-16",8.00,0.8
"TR","2004-02-16",10.00,0.7
"TR","2004-02-16",10.00,0.2
"TR","2004-02-16",15.00,0.5
"TR","2004-02-16",20.00,0.0
"TR","2004-02-16",27.00,-1.7
"TR","2004-02-16",32.00,0.4
"TR","2004-03-30",0.00,0.7
"TR","2004-03-30",3.00,1.3
"TR","2004-03-30",5.00,1.1
"TR","2004-03-30",8.00,0.5
"TR","2004-03-30",10.00,0.4
"TR","2004-03-30",15.00,0.4
"TR","2004-03-30",20.00,0.3
"TR","2004-03-30",20.00,0.6
"TR","2004-03-30",27.00,0.0
"TR","2004-03-30",32.00,-0.1
"TR","2004-04-28",0.00,4.7
"TR","2004-04-28",3.00,3.9
"TR","2004-04-28",5.00,4.5
"TR","2004-04-28",8.00,4.4
"TR","2004-04-28",10.00,5.0
"TR","2004-04-28",15.00,4.7
"TR","2004-04-28",20.00,4.6
"TR","2004-04-28",27.00,4.6
"TR","2004-04-28",32.00,4.3
"TR","2004-04-28",32.00,4.3
"TR","2004-05-14",0.00,2.0
"TR","2004-05-14",3.00,0.0
"TR","2004-05-14",5.00,4.5
"TR","2004-05-14",8.00,3.7
"TR","2004-05-14",8.00,5.0
"TR","2004-05-14",10.00,2.4
"TR","2004-05-14",15.00,2.2
"TR","2004-05-14",20.00,0.3
"TR","2004-05-14",27.00,3.4
"TR","2004-05-14",32.00,0.5
"TR","2004-05-26",0.00,5.9
"TR","2004-05-26",3.00,5.1
"TR","2004-05-26",5.00,4.4
"TR","2004-05-26",8.00,7.3
"TR","2004-05-26",10.00,4.4
"TR","2004-05-26",15.00,4.0
"TR","2004-05-26",20.00,2.6
"TR","2004-05-26",20.00,2.6
"TR","2004-05-26",27.00,7.6
"TR","2004-05-26",32.00,53.4
"TR","2004-06-10",0.00,1.6
"TR","2004-06-10",3.00,1.5
"TR","2004-06-10",3.00,2.0
"TR","2004-06-10",5.00,1.9
"TR","2004-06-10",8.00,3.9
"TR","2004-06-10",10.00,6.0
"TR","2004-06-10",15.00,0.1
"TR","2004-06-10",20.00,2.4
"TR","2004-06-10",27.00,3.7
"TR","2004-06-10",32.00,3.2
"TR","2004-06-23",0.00,-1.3
"TR","2004-06-23",3.00,1.4
"TR","2004-06-23",5.00,1.4
"TR","2004-06-23",8.00,3.1
"TR","2004-06-23",10.00,4.0
"TR","2004-06-23",15.00,5.0
"TR","2004-06-23",20.00,2.2
"TR","2004-06-23",27.00,2.6
"TR","2004-06-23",32.00,3.7
"TR","2004-06-23",32.00,6.0
"TR","2004-07-08",0.00,2.0
"TR","2004-07-08",0.00,2.1
"TR","2004-07-08",3.00,3.2
"TR","2004-07-08",5.00,2.5
"TR","2004-07-08",8.00,3.2
"TR","2004-07-08",10.00,3.3
"TR","2004-07-08",15.00,7.8
"TR","2004-07-08",20.00,0.8
"TR","2004-07-08",27.00,0.4
"TR","2004-07-08",32.00,1.6
"TR","2004-07-20",0.00,1.0
"TR","2004-07-20",0.00,1.1
"TR","2004-07-20",3.00,-0.4
"TR","2004-07-20",5.00,1.7
"TR","2004-07-20",8.00,2.0
"TR","2004-07-20",10.00,3.0
"TR","2004-07-20",15.00,5.5
"TR","2004-07-20",20.00,1.5
"TR","2004-07-20",27.00,0.5
"TR","2004-07-20",31.00,1.5
"TR","2004-08-04",0.00,1.1
"TR","2004-08-04",3.00,1.6
"TR","2004-08-04",5.00,1.5
"TR","2004-08-04",8.00,3.1
"TR","2004-08-04",10.00,2.5
"TR","2004-08-04",10.00,1.7
"TR","2004-08-04",15.00,4.3
"TR","2004-08-04",20.00,0.8
"TR","2004-08-04",27.00,0.1
"TR","2004-08-04",32.00,0.6
"TR","2004-08-19",0.00,2.4
"TR","2004-08-19",3.00,3.6
"TR","2004-08-19",5.00,3.1
"TR","2004-08-19",8.00,2.0
"TR","2004-08-19",10.00,11.7
"TR","2004-08-19",10.00,2.9
"TR","2004-08-19",15.00,21.2
"TR","2004-08-19",20.00,2.4
"TR","2004-08-19",27.00,1.6
"TR","2004-08-19",32.00,1.9
"TR","2004-09-02",0.00,3.4
"TR","2004-09-02",3.00,3.0
"TR","2004-09-02",5.00,3.0
"TR","2004-09-02",8.00,3.0
"TR","2004-09-02",10.00,2.8
"TR","2004-09-02",15.00,41.7
"TR","2004-09-02",20.00,2.0
"TR","2004-09-02",27.00,0.7
"TR","2004-09-02",27.00,0.2
"TR","2004-09-02",32.00,0.9
"TR","2004-09-21",0.00,3.4
"TR","2004-09-21",3.00,3.7
"TR","2004-09-21",5.00,3.5
"TR","2004-09-21",8.00,4.5
"TR","2004-09-21",10.00,3.5
"TR","2004-09-21",10.00,3.3
"TR","2004-09-21",15.00,8.9
"TR","2004-09-21",20.00,1.4
"TR","2004-09-21",27.00,0.3
"TR","2004-09-21",31.00,0.0
"TR","2004-09-30",0.00,3.5
"TR","2004-09-30",3.00,3.4
"TR","2004-09-30",5.00,3.4
"TR","2004-09-30",8.00,3.6
"TR","2004-09-30",10.00,4.7
"TR","2004-09-30",10.00,4.7
"TR","2004-09-30",15.00,6.1
"TR","2004-09-30",20.00,3.4
"TR","2004-09-30",27.00,1.1
"TR","2004-09-30",31.00,14.1
"TR","2004-10-14",0.00,4.0
"TR","2004-10-14",3.00,4.5
"TR","2004-10-14",5.00,4.3
"TR","2004-10-14",8.00,4.0
"TR","2004-10-14",10.00,4.0
"TR","2004-10-14",15.00,4.5
"TR","2004-10-14",20.00,2.9
"TR","2004-10-14",20.00,3.2
"TR","2004-10-14",27.00,0.3
"TR","2004-10-14",31.00,0.5
"TR","2004-10-28",0.00,4.6
"TR","2004-10-28",3.00,5.9
"TR","2004-10-28",5.00,4.6
"TR","2004-10-28",5.00,5.0
"TR","2004-10-28",8.00,3.2
"TR","2004-10-28",10.00,3.6
"TR","2004-10-28",15.00,5.4
"TR","2004-10-28",20.00,5.4
"TR","2004-10-28",27.00,0.3
"TR","2004-10-28",31.00,0.7
"TR","2004-11-10",0.00,3.8
"TR","2004-11-10",3.00,4.1
"TR","2004-11-10",5.00,3.8
"TR","2004-11-10",8.00,3.2
"TR","2004-11-10",10.00,4.5
"TR","2004-11-10",10.00,3.9
"TR","2004-11-10",15.00,3.2
"TR","2004-11-10",20.00,3.7
"TR","2004-11-10",27.00,4.7
"TR","2004-11-10",31.00,4.7
"TR","2005-01-21",0.00,2.5
"TR","2005-01-21",3.00,2.4
"TR","2005-01-21",5.00,2.3
"TR","2005-01-21",8.00,1.2
"TR","2005-01-21",10.00,1.7
"TR","2005-01-21",10.00,1.5
"TR","2005-01-21",15.00,1.7
"TR","2005-01-21",20.00,2.1
"TR","2005-01-21",27.00,0.6
"TR","2005-01-21",32.00,1.5
"TR","2005-03-03",0.00,4.0
"TR","2005-03-03",3.00,3.0
"TR","2005-03-03",5.00,2.7
"TR","2005-03-03",8.00,2.2
"TR","2005-03-03",10.00,1.7
"TR","2005-03-03",15.00,0.7
"TR","2005-03-03",20.00,0.5
"TR","2005-03-03",20.00,0.5
"TR","2005-03-03",27.00,0.5
"TR","2005-03-03",32.00,1.2
"TR","2005-04-05",0.00,0.6
"TR","2005-04-05",3.00,2.3
"TR","2005-04-05",5.00,1.9
"TR","2005-04-05",8.00,2.1
"TR","2005-04-05",10.00,2.1
"TR","2005-04-05",10.00,2.2
"TR","2005-04-05",15.00,2.1
"TR","2005-04-05",20.00,1.8
"TR","2005-04-05",27.00,1.6
"TR","2005-04-05",32.00,1.0
"TR","2005-04-21",0.00,3.9
"TR","2005-04-21",3.00,5.3
"TR","2005-04-21",5.00,6.0
"TR","2005-04-21",8.00,5.2
"TR","2005-04-21",10.00,6.0
"TR","2005-04-21",15.00,4.5
"TR","2005-04-21",20.00,4.6
"TR","2005-04-21",27.00,4.0
"TR","2005-04-21",32.00,4.2
"TR","2005-04-21",32.00,4.7
"TR","2005-05-03",0.00,8.2
"TR","2005-05-03",3.00,10.0
"TR","2005-05-03",5.00,5.9
"TR","2005-05-03",8.00,8.2
"TR","2005-05-03",10.00,5.9
"TR","2005-05-03",10.00,5.7
"TR","2005-05-03",15.00,9.8
"TR","2005-05-03",20.00,6.6
"TR","2005-05-03",27.00,6.5
"TR","2005-05-03",32.00,6.8
"TR","2005-05-17",0.00,8.1
"TR","2005-05-17",3.00,6.6
"TR","2005-05-17",5.00,6.8
"TR","2005-05-17",8.00,12.1
"TR","2005-05-17",10.00,9.0
"TR","2005-05-17",15.00,9.1
"TR","2005-05-17",15.00,9.1
"TR","2005-05-17",20.00,7.4
"TR","2005-05-17",27.00,6.0
"TR","2005-05-17",32.00,6.6
"TR","2005-06-02",0.00,1.6
"TR","2005-06-02",3.00,1.7
"TR","2005-06-02",5.00,2.0
"TR","2005-06-02",8.00,4.1
"TR","2005-06-02",10.00,6.6
"TR","2005-06-02",15.00,6.3
"TR","2005-06-02",20.00,4.0
"TR","2005-06-02",27.00,1.9
"TR","2005-06-02",27.00,3.5
"TR","2005-06-02",31.50,8.7
"TR","2005-06-16",0.00,1.5
"TR","2005-06-16",3.00,1.8
"TR","2005-06-16",5.00,1.8
"TR","2005-06-16",8.00,2.5
"TR","2005-06-16",8.00,3.1
"TR","2005-06-16",10.00,3.5
"TR","2005-06-16",15.00,3.8
"TR","2005-06-16",20.00,2.6
"TR","2005-06-16",27.00,2.0
"TR","2005-06-16",32.00,6.7
"TR","2005-07-01",0.00,1.6
"TR","2005-07-01",3.00,2.2
"TR","2005-07-01",5.00,2.2
"TR","2005-07-01",8.00,2.4
"TR","2005-07-01",8.00,2.4
"TR","2005-07-01",10.00,5.0
"TR","2005-07-01",15.00,3.0
"TR","2005-07-01",20.00,1.7
"TR","2005-07-01",27.00,0.8
"TR","2005-07-01",32.00,14.0
"TR","2005-07-13",3.00,1.1
"TR","2005-07-13",5.00,1.8
"TR","2005-07-13",8.00,2.8
"TR","2005-07-13",10.00,3.8
"TR","2005-07-13",15.00,1.6
"TR","2005-07-13",20.00,3.6
"TR","2005-07-13",27.00,2.4
"TR","2005-07-13",31.00,0.8
"TR","2005-07-13",31.00,1.1
"TR","2005-07-27",0.00,1.3
"TR","2005-07-27",0.00,2.3
"TR","2005-07-27",3.00,2.5
"TR","2005-07-27",5.00,2.3
"TR","2005-07-27",8.00,2.7
"TR","2005-07-27",10.00,13.1
"TR","2005-07-27",15.00,3.6
"TR","2005-07-27",20.00,1.5
"TR","2005-07-27",27.00,0.8
"TR","2005-07-27",31.50,1.8
"TR","2005-08-11",0.00,2.4
"TR","2005-08-11",0.00,2.4
"TR","2005-08-11",3.00,2.3
"TR","2005-08-11",5.00,2.1
"TR","2005-08-11",8.00,4.7
"TR","2005-08-11",10.00,4.8
"TR","2005-08-11",15.00,5.1
"TR","2005-08-11",20.00,1.7
"TR","2005-08-11",27.00,0.6
"TR","2005-08-11",31.00,0.5
"TR","2005-08-24",0.00,2.5
"TR","2005-08-24",3.00,2.7
"TR","2005-08-24",5.00,2.8
"TR","2005-08-24",8.00,2.5
"TR","2005-08-24",10.00,3.4
"TR","2005-08-24",10.00,4.3
"TR","2005-08-24",15.00,4.5
"TR","2005-08-24",20.00,2.1
"TR","2005-08-24",27.00,1.3
"TR","2005-08-24",31.00,4.2
"TR","2005-09-07",0.00,2.0
"TR","2005-09-07",0.00,2.3
"TR","2005-09-07",3.00,2.2
"TR","2005-09-07",5.00,1.5
"TR","2005-09-07",8.00,2.1
"TR","2005-09-07",10.00,3.0
"TR","2005-09-07",15.00,4.4
"TR","2005-09-07",20.00,2.0
"TR","2005-09-07",27.00,1.1
"TR","2005-09-07",31.00,0.9
"TR","2005-09-19",0.00,3.1
"TR","2005-09-19",3.00,4.9
"TR","2005-09-19",5.00,4.4
"TR","2005-09-19",8.00,4.1
"TR","2005-09-19",10.00,3.6
"TR","2005-09-19",10.00,3.6
"TR","2005-09-19",15.00,3.6
"TR","2005-09-19",20.00,0.8
"TR","2005-09-19",27.00,3.5
"TR","2005-09-19",31.00,2.1
"TR","2005-10-07",0.00,3.7
"TR","2005-10-07",3.00,4.0
"TR","2005-10-07",5.00,5.3
"TR","2005-10-07",8.00,3.4
"TR","2005-10-07",10.00,3.6
"TR","2005-10-07",15.00,3.5
"TR","2005-10-07",15.00,3.1
"TR","2005-10-07",20.00,2.1
"TR","2005-10-07",27.00,0.7
"TR","2005-10-07",31.00,1.3
"TR","2005-10-18",0.00,3.0
"TR","2005-10-18",3.00,3.2
"TR","2005-10-18",5.00,3.1
"TR","2005-10-18",8.00,3.4
"TR","2005-10-18",10.00,3.7
"TR","2005-10-18",15.00,2.5
"TR","2005-10-18",20.00,1.8
"TR","2005-10-18",27.00,0.7
"TR","2005-10-18",31.00,0.4
"TR","2005-11-14",0.00,2.5
"TR","2005-11-14",3.00,2.2
"TR","2005-11-14",5.00,2.4
"TR","2005-11-14",8.00,3.8
"TR","2005-11-14",10.00,2.3
"TR","2005-11-14",10.00,2.8
"TR","2005-11-14",15.00,2.7
"TR","2005-11-14",20.00,3.1
"TR","2005-11-14",27.00,2.6
"TR","2005-11-14",31.00,3.2
"TR","2006-01-20",0.00,0.4
"TR","2006-01-20",3.00,3.7
"TR","2006-01-20",5.00,1.5
"TR","2006-01-20",8.00,0.8
"TR","2006-01-20",10.00,0.8
"TR","2006-01-20",10.00,0.7
"TR","2006-01-20",15.00,1.0
"TR","2006-01-20",20.00,0.3
"TR","2006-01-20",27.00,0.4
"TR","2006-01-20",32.00,0.6
"TR","2006-02-14",0.00,0.4
"TR","2006-02-14",3.00,3.7
"TR","2006-02-14",5.00,2.7
"TR","2006-02-14",8.00,1.1
"TR","2006-02-14",10.00,1.0
"TR","2006-02-14",15.00,0.4
"TR","2006-02-14",20.00,0.3
"TR","2006-02-14",20.00,0.3
"TR","2006-02-14",27.00,0.3
"TR","2006-02-14",32.00,0.4
"TR","2006-04-05",0.00,0.3
"TR","2006-04-05",0.00,0.1
"TR","2006-04-05",3.00,1.6
"TR","2006-04-05",5.00,1.4
"TR","2006-04-05",8.00,1.3
"TR","2006-04-05",10.00,1.3
"TR","2006-04-05",15.00,0.9
"TR","2006-04-05",20.00,0.3
"TR","2006-04-05",27.00,0.2
"TR","2006-04-05",32.00,0.1
"TR","2006-04-21",0.00,4.7
"TR","2006-04-21",3.00,5.4
"TR","2006-04-21",5.00,5.9
"TR","2006-04-21",8.00,6.1
"TR","2006-04-21",10.00,6.3
"TR","2006-04-21",15.00,5.0
"TR","2006-04-21",20.00,4.5
"TR","2006-04-21",20.00,6.2
"TR","2006-04-21",27.00,5.5
"TR","2006-04-21",32.00,4.7
"TR","2006-05-05",0.00,7.6
"TR","2006-05-05",3.00,6.6
"TR","2006-05-05",5.00,7.9
"TR","2006-05-05",8.00,5.7
"TR","2006-05-05",10.00,6.4
"TR","2006-05-05",15.00,5.9
"TR","2006-05-05",20.00,6.1
"TR","2006-05-05",27.00,3.2
"TR","2006-05-05",32.00,3.5
"TR","2006-05-05",32.00,3.2
"TR","2006-05-17",0.00,6.9
"TR","2006-05-17",3.00,9.5
"TR","2006-05-17",5.00,8.1
"TR","2006-05-17",8.00,5.0
"TR","2006-05-17",10.00,8.1
"TR","2006-05-17",10.00,9.2
"TR","2006-05-17",15.00,8.4
"TR","2006-05-17",20.00,4.4
"TR","2006-05-17",27.00,3.3
"TR","2006-05-17",32.00,2.5
"TR","2006-06-14",0.00,2.3
"TR","2006-06-14",3.00,1.5
"TR","2006-06-14",5.00,2.6
"TR","2006-06-14",8.00,3.4
"TR","2006-06-14",10.00,3.9
"TR","2006-06-14",10.00,3.6
"TR","2006-06-14",15.00,4.1
"TR","2006-06-14",20.00,2.4
"TR","2006-06-14",27.00,1.9
"TR","2006-06-14",32.00,1.7
"TR","2006-06-27",0.00,1.6
"TR","2006-06-27",3.00,1.6
"TR","2006-06-27",5.00,1.7
"TR","2006-06-27",8.00,3.0
"TR","2006-06-27",8.00,3.1
"TR","2006-06-27",10.00,3.1
"TR","2006-06-27",15.00,4.3
"TR","2006-06-27",20.00,1.9
"TR","2006-06-27",27.00,0.9
"TR","2006-06-27",32.00,0.9
"TR","2006-07-10",0.00,1.0
"TR","2006-07-10",3.00,1.8
"TR","2006-07-10",5.00,1.6
"TR","2006-07-10",8.00,3.7
"TR","2006-07-10",10.00,3.4
"TR","2006-07-10",15.00,2.9
"TR","2006-07-10",20.00,1.1
"TR","2006-07-10",27.00,0.6
"TR","2006-07-10",32.00,0.8
